ticker,calendarDate,accumulatedOtherComprehensiveIncome,assets,assetsCurrent,assetsNonCurrent,bookValuePerShare,capitalExpenditure,cashAndEquivalents,cashAndEquivalentsUSD,costOfRevenue,consolidatedIncome,currentRatio,debtToEquityRatio,debt,debtCurrent,debtNonCurrent,debtUSD,deferredRevenue,depreciationAmortizationAndAccretion,deposits,dividendYield,dividendsPerBasicCommonShare,earningBeforeInterestTaxes,earningsBeforeInterestTaxesDepreciationAmortization,EBITDAMargin,earningsBeforeInterestTaxesDepreciationAmortizationUSD,earningBeforeInterestTaxesUSD,earningsBeforeTax,earningsPerBasicShare,earningsPerDilutedShare,earningsPerBasicShareUSD,shareholdersEquity,shareholdersEquityUSD,enterpriseValue,enterpriseValueOverEBIT,enterpriseValueOverEBITDA,freeCashFlow,freeCashFlowPerShare,foreignCurrencyUSDExchangeRate,grossProfit,grossMargin,goodwillAndIntangibleAssets,interestExpense,investedCapital,inventory,investments,investmentsCurrent,investmentsNonCurrent,totalLiabilities,currentLiabilities,liabilitiesNonCurrent,marketCapitalization,netCashFlow,netCashFlowBusinessAcquisitionsDisposals,issuanceEquityShares,issuanceDebtSecurities,paymentDividendsOtherCashDistributions,netCashFlowFromFinancing,netCashFlowFromInvesting,netCashFlowInvestmentAcquisitionsDisposals,netCashFlowFromOperations,effectOfExchangeRateChangesOnCash,netIncome,netIncomeCommonStock,netIncomeCommonStockUSD,netLossIncomeFromDiscontinuedOperations,netIncomeToNonControllingInterests,profitMargin,operatingExpenses,operatingIncome,tradeAndNonTradePayables,payoutRatio,priceToBookValue,priceEarnings,priceToEarningsRatio,propertyPlantEquipmentNet,preferredDividendsIncomeStatementImpact,sharePriceAdjustedClose,priceSales,priceToSalesRatio,tradeAndNonTradeReceivables,accumulatedRetainedEarningsDeficit,revenues,revenuesUSD,researchAndDevelopmentExpense,shareBasedCompensation,sellingGeneralAndAdministrativeExpense,shareFactor,shares,weightedAverageShares,weightedAverageSharesDiluted,salesPerShare,tangibleAssetValue,taxAssets,incomeTaxExpense,taxLiabilities,tangibleAssetsBookValuePerShare,workingCapital,change_leverage,change_curr_ratio,change_shares,change_gross_margin
RL,2019-12-31,-118600000,7445900000,3448900000.0,3997000000.0,41.72,-85400000,1079900000,1079900000,661600000,334100000,1.943,1.389,2619400000,585600000.0,2033800000.0,2619400000,0,68200000,0,0.022,0.688,234600000,302800000,0.173,302800000,234600000,230400000,4.47,4.41,4.47,3116500000,3116500000,10493386109.0,16.0,11.198,458500000,6.138,1,1089100000,0.622,1063300000,4200000,6146700000,904600000,828500000,828500000.0,0.0,4329400000,1775400000.0,2554000000.0,8953886109.0,526100000,0,-99400000,-2900000,-51300000,-153800000,130300000,215700000,543900000,5700000,334100000,334100000,334100000,0,0,0.191,864700000,224400000,267600000,0.154,2.873,13.467,13.845,2601600000,0,121.42,1.401,1.419,349400000,6292800000.0,1750700000,1750700000,0,22100000,843300000,1.0,73743091,74700000,75800000.0,23.436,6382600000,272900000,-103700000,272400000,85.443,1673500000.0,1500000,-0.008,-873321,0.007
ROK,2020-03-31,-1625800000,6665900000,2758200000.0,3907700000.0,5.352,-18200000,641800000,641800000,982500000,129900000,1.565,9.227,2305200000,81500000.0,2223700000.0,2305200000,326200000,42300000,0,0.02,1.02,195200000,237500000,0.141,237500000,195200000,169700000,1.14,1.13,1.14,620800000,620800000,24376478556.0,25.0,21.304,199200000,1.717,1,698800000,0.416,1795300000,25500000,4772000000,629000000,716300000,0.0,716300000.0,5728000000,1762000000.0,3966000000.0,22713078556.0,-284400000,-20800000,-78800000,-242000000,-118400000,-438400000,-40600000,-1600000,217400000,-22800000,132200000,132200000,132200000,0,-2300000,0.079,352000000,346800000,742500000,0.895,36.587,31.882,31.886,879300000,0,196.1,3.359,3.364,1301100000,6795800000.0,1681300000,1681300000,0,10900000,352000000,1.0,115823960,116000000,116600000.0,14.494,4870600000,369300000,37500000,0,41.988,996200000.0,-230100000,0.1099999999999998,-359690,-0.001
ROP,2019-12-31,-212800000,18108900000,1999500000.0,16109400000.0,91.093,-13000000,709700000,709700000,501900000,871100000,0.834,0.908,5275300000,602200000.0,4673100000.0,5275300000,831800000,13300000,0,0.005,0.512,1197000000,1210300000,0.868,1210300000,1197000000,1148000000,8.38,8.28,8.38,9491900000,9491900000,41884368829.0,17.0,17.004,453200000,4.349,1,892900000,0.64,15483100000,49000000,4794000000,198600000,0,0.0,0.0,8617000000,2397400000.0,6219600000.0,37318768829.0,386700000,900900000,-2300000,-925100000,-48200000,-975100000,887800000,0,466200000,7800000,871100000,871100000,871100000,0,0,0.625,494500000,398400000,162000000,0.061,3.932,21.109,20.664,139900000,0,351.7,6.954,6.809,975100000,7818000000.0,1394800000,1394800000,0,24100000,494500000,1.0,106109664,104200000,105400000.0,13.386,2625800000,114100000,276900000,1323200000,25.2,-397900000.0,-922700000,-0.245,2051726,-0.005
ROST,2019-12-31,0,9348367000,3432828000.0,5915539000.0,9.487,-154232000,1351205000,1351205000,3224237000,456133000,1.271,1.783,3487900000,564481000.0,2923419000.0,3487900000,0,95803000,0,0.012,0.285,572510000,668313000,0.151,668313000,572510000,590616000,1.28,1.28,1.28,3359249000,3359249000,32341658198.0,15.0,12.952,606384000,1.713,1,1189208000,0.269,0,-18106000,8783128000,1832339000,0,0.0,0.0,5989118000,2701934000.0,3287184000.0,30204963198.0,207883000,0,-307078000,0,-91423000,-398501000,-154232000,0,760616000,0,456133000,456133000,456133000,0,0,0.103,601879000,587329000,1296482000,0.223,8.992,18.186,18.33,5707218000,0,84.87,1.883,1.897,102236000,2330702000.0,4413445000,4413445000,0,24838000,601879000,1.0,355896821,354091000,357363000.0,12.464,9348367000,0,134483000,164104000,26.401,730894000.0,14317000,0.0089999999999998,-2985521,-0.012
RRC,2020-03-31,-715000,6589638000,467117000.0,6122521000.0,10.05,-141669000,528000,528000,358443000,144975000,0.953,1.663,3223797000,0.0,3223797000.0,3223797000,0,179986000,0,0.01,0.0,242711000,422697000,0.609,422697000,242711000,195193000,0.58,0.58,0.58,2474588000,2474588000,4773097862.0,-3.0,-31.301,-17163000,-0.07,1,335477000,0.483,0,47518000,9322782000,0,263555000,257347000.0,6208000.0,4115050000,490125000.0,3624925000.0,1549828862.0,-18000,1059000,-22535000,39430000,0,15341000,-139865000,745000,124506000,0,144975000,144975000,144975000,0,0,0.209,227788000,107689000,163277000,0.0,0.626,-0.985,-0.956,6051773000,0,6.06,0.559,0.538,188162000,-3161859000.0,693920000,693920000,7077000,476000,42254000,1.0,255747337,246218000,247684000.0,2.818,6589638000,0,50218000,210803000,26.763,-23008000.0,9792000,0.1979999999999999,1032012,0.125
RRD,2020-03-31,-207200000,3437500000,1919700000.0,1517800000.0,-5.994,-17700000,450700000,450700000,1135700000,-12900000,1.516,-8.98,2384200000,273900000.0,2110300000.0,2384200000,0,40800000,0,0.066,0.0,12700000,53500000,0.038,53500000,12700000,-21200000,-0.18,-0.18,-0.18,-429200000,-429200000,2063266000.0,21.0,7.742,-97300000,-1.359,1,273800000,0.194,525800000,33900000,3578600000,300700000,0,0.0,0.0,3854100000,1266600000.0,2587500000.0,129766000.0,260000000,12900000,0,349300000,-2100000,345900000,-300000,2900000,-79600000,-6000000,-13000000,-13000000,-13000000,0,100000,-0.009,265000000,8800000,690500000,0.0,-0.302,-1.332,-1.328,686800000,0,1.82,0.021,0.021,1063200000,-2352200000.0,1409500000,1409500000,0,1400000,179100000,1.0,71300000,71600000,71600000.0,19.686,2911700000,62100000,-8200000,75800000,40.666,653100000.0,356100000,0.1939999999999999,388448,-0.005
RSG,2019-12-31,2200000,22683800000,1606000000.0,21077800000.0,25.377,-288800000,47100000,47100000,1544000000,290000000,0.524,1.794,8688500000,929900000.0,7758600000.0,8688500000,336000000,277900000,0,0.016,0.405,379300000,657200000,0.255,657200000,379300000,284200000,0.9,0.9,0.9,8118200000,8118200000,40231823967.0,24.0,14.319,276400000,0.864,1,1032700000,0.401,11767300000,95100000,16493300000,0,179400000,0.0,179400000.0,14562900000,3064600000.0,11498300000.0,31590423967.0,48800000,-118000000,-41600000,58900000,-129300000,-114000000,-402400000,-700000,565200000,0,289300000,289300000,289300000,0,700000,0.112,568700000,464000000,777900000,0.45,3.891,29.433,29.644,8383500000,0,99.01,3.067,3.087,1125900000,5317300000.0,2576700000,2576700000,0,10300000,285600000,1.0,319062963,319900000,320200000.0,8.055,10916500000,0,-5100000,1180600000,34.125,-1458600000.0,69900000,0.032,-81759,0.017
RTN,2019-12-31,-9260000000,34566000000,13082000000.0,21484000000.0,43.898,-283000000,4292000000,4292000000,5832000000,881000000,1.336,1.828,5466000000,1499000000.0,3967000000.0,5466000000,0,159000000,0,0.016,0.943,1116000000,1275000000,0.163,1275000000,1116000000,1070000000,3.17,3.16,3.17,12223000000,12223000000,65148604160.0,16.0,13.612,2508000000,9.007,1,2010000000,0.256,14882000000,46000000,11067000000,671000000,0,0.0,0.0,22343000000,9791000000.0,12552000000.0,63974604160.0,1636000000,0,-2000000,0,-263000000,-858000000,-297000000,0,2791000000,0,885000000,885000000,885000000,-2000000,-4000000,0.113,731000000,1279000000,1796000000,0.297,5.234,19.137,19.243,4228000000,0,229.76,2.193,2.193,1364000000,21480000000.0,7842000000,7842000000,0,62000000,731000000,1.0,278441000,278441000,,28.164,19684000000,0,185000000,0,70.694,3291000000.0,16000000,-0.2029999999999998,-38000,-0.005
S,2019-12-31,-453000000,86902000000,9455000000.0,77447000000.0,6.268,-3217000000,3179000000,3179000000,4576000000,-121000000,0.758,2.374,44670000000,5740000000.0,38930000000.0,44670000000,0,2556000000,0,0.0,0.0,61000000,2617000000,0.324,2617000000,61000000,-528000000,-0.03,-0.03,-0.03,25755000000,25755000000,60526934535.0,-73.0,7.082,-1262000000,-0.307,1,3504000000,0.434,48816000000,589000000,67106000000,1117000000,62000000,62000000.0,0.0,61147000000,12471000000.0,48676000000.0,19035934535.0,-1079000000,0,4000000,5000000,0,-23000000,-3011000000,-1000000,1955000000,0,-120000000,-120000000,-120000000,0,-1000000,-0.015,3590000000,-86000000,3396000000,0.0,0.739,-7.106,-6.91,27540000000,0,4.63,0.586,0.586,3873000000,-2226000000.0,8080000000,8080000000,0,27000000,2045000000,1.0,4111432945,4109000000,4109000000.0,1.966,38086000000,0,-408000000,7038000000,9.269,-3016000000.0,-201000000,-0.024,4576966,0.002
SAI,1998-09-30,0,39200407000,,,14.389,0,1796132000,1796132000,0,113862000,,12.101,1412755000,,,1412755000,0,0,439918000,0.005,0.15,155662000,155662000,0.445,155662000,155662000,155662000,0.57,0.52,0.57,2992067000,2992067000,17447145547.0,25.0,24.667,407986000,1.962,1,349586000,1.0,0,0,38817030000,0,5414823000,,,36208340000,,,17830522547.0,668850000,0,0,-42294000,-32519000,70789000,190075000,190075000,407986000,0,113862000,113862000,113862000,0,0,0.326,140979000,208607000,91463000,0.263,5.959,34.534,32.854,0,0,85.75,13.711,13.711,0,1596220000.0,349586000,349586000,0,0,74294000,1.0,207936123,207936123,,1.681,39200407000,0,41800000,397594000,188.521,,-578946000,,12194289,0.0
SBUX,2020-03-31,-521800000,27478900000,5749900000.0,21729000000.0,-6.426,-364000000,2572300000,2572300000,1997700000,324800000,0.696,-4.65,22919100000,3610000000.0,19309100000.0,22919100000,8121800000,377700000,0,0.02,0.41,493000000,870700000,0.145,870700000,493000000,393800000,0.28,0.28,0.28,-7530100000,-7530100000,112280327000.0,24.0,18.514,-1725300000,-1.472,1,3998000000,0.667,4171700000,99200000,35388200000,1492200000,672600000,52900000.0,619700000.0,35011800000,8265800000.0,26746000000.0,91933527000.0,-468200000,0,-575200000,2348900000,-481000000,1273100000,-361600000,5000000,-1361300000,-18400000,328400000,328400000,328400000,0,-3600000,0.055,3578500000,419500000,997700000,1.464,-12.209,27.121,27.708,14647800000,0,78.69,3.448,3.458,941000000,-7050600000.0,5995700000,5995700000,0,56300000,406500000,1.0,1168300000,1171800000,1180700000.0,5.117,23307200000,1709700000,65400000,86700000,19.89,-2515900000.0,2288700000,0.0159999999999999,-5400000,-0.018
SCG,2018-09-30,-34000000,18816000000,1420000000.0,17396000000.0,37.699,-74000000,462000000,462000000,576000000,67000000,1.22,2.49,7067000000,332000000.0,6735000000.0,7067000000,61000000,94000000,146000000,0.037,0.124,186000000,280000000,0.302,280000000,186000000,87000000,0.47,0.47,0.47,5391000000,5391000000,12284098256.0,3071.0,35.299,494000000,3.455,1,350000000,0.378,0,99000000,24257000000,289000000,543000000,0.0,543000000.0,13425000000,1164000000.0,12261000000.0,5679098256.0,217000000,-33000000,0,-236000000,-8000000,-244000000,-107000000,0,568000000,0,67000000,67000000,67000000,0,0,0.072,167000000,183000000,263000000,0.264,1.053,-28.254,-28.443,11151000000,0,39.82,1.383,1.386,474000000,3036000000.0,926000000,926000000,0,0,0,1.0,142619243,143000000,143000000.0,6.476,18816000000,0,20000000,1553000000,131.58,256000000.0,-116000000,0.4599999999999999,-6173,0.0539999999999999
SCHW,2019-12-31,88000000,294005000000,,,16.935,-193000000,49828000000,49828000000,0,852000000,,12.521,7430000000,,,7430000000,0,94000000,220094000000,0.017,0.18,1112000000,1206000000,0.463,1206000000,1112000000,1112000000,0.63,0.62,0.63,21745000000,21745000000,10877058395.0,2.0,2.093,4111000000,3.202,1,2606000000,1.0,1227000000,0,250380000000,0,214340000000,,,272260000000,,,53275058395.0,13293000000,0,-203000000,0,-252000000,10284000000,-1295000000,-1064000000,4304000000,0,852000000,801000000,801000000,0,0,0.307,1494000000,1112000000,39220000000,0.286,2.45,15.109,15.398,2128000000,51000000,41.42,4.969,5.065,21767000000,19960000000.0,2606000000,2606000000,0,52000000,1299000000,1.0,1286215799,1284000000,1293000000.0,2.03,292778000000,0,260000000,0,228.02,,3000000,,3927959,0.0
SE,2019-12-31,5449000,5224169000,4410139000.0,814030000.0,2.524,-42203000,3553926000,3553926000,512372000,-281920000,1.867,3.485,1587749000,87059000.0,1500690000.0,1587749000,1323638000,34581000,0,0.0,0.0,-230611000,-196030000,-0.252,-196030000,-230611000,-247778000,-0.6,-0.6,-0.6,1162424000,1162424000,21297969423.0,-16.0,-17.644,-70001000,-0.152,1,264852000,0.341,45972000,17167000,849654000,26932000,232773000,102324000.0,130449000.0,4051517000,2362366000.0,1689151000.0,23264146423.0,896743000,0,3394000,1040383000,0,1045045000,-143681000,-99981000,-27798000,23177000,-283789000,-283789000,-283789000,0,1869000,-0.365,494897000,-230045000,104360000,0.0,20.013,-15.904,-14.991,501585000,0,50.22,10.694,10.079,191770000,-3530585000.0,777224000,777224000,49467000,34935000,451445000,1.0,463244652,460586360,460586360.0,1.687,5178197000,70340000,36011000,29163000,11.243,2047773000.0,0,0.0,120645884,0.0
SEE,2019-12-31,-909000000,5765200000,1564000000.0,4201200000.0,-1.274,-48100000,262400000,262400000,869600000,104300000,1.089,-30.384,3906100000,141800000.0,3764300000.0,3906100000,0,43500000,0,0.021,0.16,162900000,206400000,0.159,206400000,162900000,115400000,0.67,0.67,0.67,-196200000,-196200000,8331770129.0,16.0,12.353,211800000,1.375,1,429300000,0.331,2399000000,47500000,5573700000,570300000,0,0.0,0.0,5961400000,1436200000.0,4525200000.0,4688070129.0,62400000,100000,0,-137300000,-24700000,-155500000,-50200000,-2200000,259900000,8200000,104300000,104300000,104300000,20100000,0,0.08,224300000,205000000,738500000,0.239,-23.894,17.825,17.829,1232000000,0,30.31,0.978,0.976,636800000,1998500000.0,1298900000,1298900000,0,18100000,215600000,1.0,154670740,154000000,155200000.0,8.434,3366200000,271400000,11100000,43000000,21.858,127800000.0,-89100000,0.03,154997,0.009
SHW,2020-03-31,-901100000,20570300000,4928000000.0,15642300000.0,36.114,-106600000,238500000,238500000,2257000000,321700000,0.944,5.254,11515000000,1852100000.0,9662900000.0,11515000000,0,144600000,0,0.009,1.34,478500000,623100000,0.15,623100000,478500000,392300000,3.53,3.46,3.53,3289100000,3289100000,60204988000.0,25.0,20.097,-51700000,-0.568,1,1889700000,0.456,11544100000,86200000,15082500000,1954800000,0,0.0,0.0,17281200000,5220200000.0,12061000000.0,48928488000.0,76700000,0,-802900000,1077500000,-122900000,115700000,-97900000,6400000,54900000,4000000,321700000,321700000,321700000,0,0,0.078,1389400000,500300000,1958400000,0.38,14.876,30.245,30.513,3512900000,0,538.86,2.717,2.726,2291500000,7562700000.0,4146700000,4146700000,0,20100000,1311300000,1.0,90800000,91075973,92859944.0,45.53,9026200000,0,70600000,1056000000,99.106,-292200000.0,1087500000,-0.08,-1427704,-0.004
SIAL,2015-09-30,-108000000,4426000000,2502000000.0,1924000000.0,27.983,-43000000,1175000000,1175000000,344000000,114000000,4.954,0.318,300000000,0.0,300000000.0,300000000,0,33000000,0,0.007,0.23,162000000,195000000,0.277,195000000,162000000,160000000,0.95,0.94,0.95,3358000000,3358000000,15909557474.0,24.0,19.739,153000000,1.275,1,359000000,0.511,1026000000,2000000,2020000000,771000000,0,0.0,0.0,1068000000,505000000.0,563000000.0,16784557474.0,125000000,0,11000000,0,-28000000,-13000000,-42000000,3000000,196000000,-16000000,114000000,114000000,114000000,0,0,0.162,197000000,162000000,209000000,0.242,4.998,34.046,33.951,787000000,0,139.88,6.035,6.036,407000000,5326000000.0,703000000,703000000,18000000,3000000,170000000,1.0,119992547,120000000,121000000.0,5.858,3400000000,57000000,46000000,144000000,28.333,1997000000.0,0,-0.633,188855,0.0
SJM,2019-12-31,-266300000,16636200000,1602700000.0,15033500000.0,71.646,-56500000,74400000,74400000,1212300000,187400000,0.771,1.036,5568300000,851500000.0,4716800000.0,5568300000,0,112100000,0,0.033,0.88,287600000,399700000,0.203,399700000,287600000,242500000,1.64,1.64,1.64,8170400000,8170400000,17594464222.0,17.0,11.983,465100000,4.078,1,760000000,0.385,12804200000,45100000,7248500000,958800000,0,0.0,0.0,8465800000,2077400000.0,6388400000.0,12100564222.0,25600000,0,-800000,-319700000,-100100000,-420900000,-73400000,0,521600000,-1700000,187400000,187400000,187400000,0,0,0.095,471000000,289000000,575000000,0.537,1.481,19.37,19.363,2079700000,0,106.11,1.59,1.59,477300000,2620500000.0,1972300000,1972300000,0,6100000,358900000,1.0,114037925,114037925,,17.295,3832000000,0,55100000,1364200000,33.603,-474700000.0,-304200000,0.053,-18464,0.0
SLB,2020-03-31,-4723000000,48594000000,16266000000.0,32328000000.0,11.219,-605000000,1375000000,1375000000,6624000000,-7368000000,1.227,2.096,16642000000,1233000000.0,15409000000.0,16642000000,0,792000000,0,0.136,0.5,-7961000000,-7169000000,-0.962,-7169000000,-7961000000,-8097000000,-5.32,-5.32,-5.32,15561000000,15561000000,35653971604.0,-2.0,-2.382,179000000,0.129,1,831000000,0.111,17153000000,136000000,33446000000,4148000000,3484000000,1969000000.0,1515000000.0,32611000000,13262000000.0,19349000000.0,20386971604.0,249000000,298000000,59000000,1419000000,-692000000,777000000,-1312000000,-941000000,784000000,-11000000,-7376000000,-7376000000,-7376000000,0,8000000,-0.989,8823000000,-7992000000,10168000000,-0.094,1.31,-1.137,-1.135,8550000000,0,14.69,0.627,0.627,7486000000,10681000000.0,7455000000,7455000000,173000000,108000000,127000000,1.0,1387812907,1387000000,1387000000.0,5.375,31441000000,155000000,-721000000,1157000000,22.668,3004000000.0,1348000000,0.0410000000000001,3297562,-0.023
SLM,2020-03-31,-43274000,31760895000,,,5.175,0,7482368000,7482368000,0,362173000,,13.977,4708036000,,,4708036000,0,3855000,24445614000,0.018,0.03,483654000,487509000,0.773,487509000,483654000,483654000,0.88,0.87,0.88,2120583000,2120583000,-208723514.0,0.0,-0.203,144414000,0.352,1,630952000,1.0,0,0,28986563000,0,22497614000,,,29640312000,,,2565608486.0,1761608000,0,-558167000,60033000,-12595000,-501028000,2118222000,2106908000,144414000,0,362173000,358709000,358709000,0,0,0.569,147298000,483654000,0,0.034,1.21,3.347,3.738,143622000,3464000,6.84,1.609,1.758,0,1243722000.0,630952000,630952000,0,13610000,84222000,1.0,375088960,409786000,412755000.0,1.54,31760895000,313733000,121481000,0,77.506,,64769000,,-47526233,0.0
SNA,2020-03-31,-609900000,5564300000,2303100000.0,3261200000.0,61.125,-17200000,185800000,185800000,459600000,142000000,2.498,0.664,1143000000,160100000.0,982900000.0,1143000000,0,23800000,64800000,0.037,1.08,192500000,216300000,0.231,216300000,192500000,181100000,2.52,2.49,2.52,3331300000,3331300000,6965517690.0,8.0,7.014,196200000,3.6,1,478500000,0.51,1132500000,11400000,4467100000,757400000,0,0.0,0.0,2210900000,921900000.0,1289000000.0,6008317690.0,1300000,-6100000,-49000000,-41900000,-59000000,-157100000,-49800000,0,213400000,-5200000,137200000,137200000,137200000,0,4800000,0.146,282700000,195800000,193700000,0.429,1.804,9.204,9.289,559600000,0,110.54,1.503,1.507,2699000000,4852000000.0,938100000,938100000,0,1100000,282700000,1.0,54354240,54500000,55000000.0,17.213,4431800000,53300000,43900000,66300000,81.317,1381200000.0,-44300000,-0.0139999999999997,-305206,0.017
SNDK,2016-03-31,-94333000,9511856000,6153380000.0,3358476000.0,26.396,-59458000,3271927000,3271927000,822411000,78353000,1.666,0.726,2485331000,2175578000.0,309753000.0,2485331000,205798000,139347000,0,0.004,0.0,145958000,285305000,0.209,285305000,145958000,121761000,0.39,0.37,0.39,5330075000,5330075000,14535017414.0,20.0,10.847,295685000,1.464,1,543325000,0.398,1097972000,24197000,3934679000,881056000,2260981000,1249367000.0,1011614000.0,3872028000,3692609000.0,179419000.0,15321613414.0,1792979000,188801000,39344000,0,-2574000,11988000,1416432000,1270461000,355143000,9416000,78353000,78353000,78353000,0,0,0.057,406214000,137111000,487377000,0.0,2.875,35.814,35.952,790402000,0,75.5,2.737,2.723,497183000,812225000.0,1365736000,1365736000,244187000,37956000,136620000,1.0,202935277,201928000,209923000.0,6.763,8413884000,310724000,43408000,0,41.668,2460771000.0,253889000,-1.1590000000000005,1920834,-0.007
SNI,2017-12-31,-13809000,6521680000,1748520000.0,4773160000.0,21.306,-15491000,130357000,130357000,356812000,115776000,3.05,1.228,2522005000,0.0,2522005000.0,2522005000,148134000,41854000,0,0.013,0.6,297650000,339504000,0.355,339504000,297650000,276038000,0.5,0.5,0.5,2778189000,2778189000,14064276165.0,12.0,10.297,206938000,1.587,1,599304000,0.627,4038667000,21612000,4301391000,0,740810000,0.0,740810000.0,3410492000,573270000.0,2837222000.0,11672628165.0,15628000,-4662000,4991000,-145000000,-39210000,-185962000,-17160000,-5721000,222429000,-3679000,65872000,65872000,65872000,0,49904000,0.069,279430000,319874000,48149000,1.2,4.202,18.708,18.731,333068000,0,89.72,3.277,3.28,914812000,1341974000.0,956116000,956116000,0,5943000,237071000,1.0,130100626,130394000,131405000.0,7.333,2483013000,104859000,210166000,0,19.042,1175250000.0,-143862000,-0.1350000000000002,185002,0.013
SO,2020-03-31,0,118852000000,9430000000.0,109422000000.0,30.195,-1701000000,2164000000,2164000000,2937000000,841000000,0.987,2.715,49594000000,3749000000.0,45845000000.0,49594000000,0,949000000,491000000,0.043,0.0,1473000000,2422000000,0.483,2422000000,1473000000,1017000000,0.82,0.81,0.82,31916000000,31916000000,108010179140.0,18.0,11.599,-807000000,-0.763,1,2081000000,0.415,5803000000,456000000,150926000000,2215000000,2181000000,0.0,2181000000.0,86645000000,9553000000.0,77092000000.0,60580179140.0,190000000,879000000,52000000,952000000,-655000000,185000000,-889000000,0,894000000,0,872000000,868000000,868000000,0,-31000000,0.173,857000000,1224000000,1951000000,0.0,1.898,17.191,17.125,85735000000,4000000,57.37,2.881,2.884,2923000000,,5018000000,5018000000,0,72000000,0,1.0,1055955711,1057000000,1067000000.0,4.747,113049000000,798000000,145000000,14715000000,106.953,-123000000.0,908000000,0.2049999999999999,1727302,0.121
